,Drug,Gene_Pair,Number_Genes,Phenotype_Essentiality,Phenotype_Safety,Pathways
18403,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18404,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18405,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18406,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18407,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18408,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18409,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18410,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18411,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18412,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18413,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18414,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18415,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18416,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18417,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18418,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18419,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18420,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18421,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18422,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18423,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18424,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18425,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18426,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18427,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18428,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18429,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18430,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18431,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18432,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18433,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18434,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18435,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18436,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18437,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18438,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18439,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18440,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18441,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18442,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18443,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18444,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18445,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18446,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18447,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18448,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18449,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18450,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18451,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18452,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18453,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18454,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18455,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18456,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18457,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18458,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18459,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18460,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18461,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18462,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18463,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18464,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18465,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18466,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18467,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18468,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18469,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18470,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18471,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18472,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18473,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18474,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18475,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18476,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18477,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18478,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18479,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18480,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18481,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18482,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18483,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18484,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18485,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18486,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18487,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18488,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18489,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18490,Cyclacillin,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18491,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18492,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18493,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18494,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18495,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18496,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18497,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18498,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18499,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18500,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18501,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18502,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18503,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18504,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18505,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18506,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18507,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18508,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18509,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18510,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18511,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18512,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18513,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18514,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18515,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18516,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18517,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18518,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18519,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18520,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18521,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18522,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18523,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18524,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18525,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18526,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18527,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18528,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18529,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18530,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18531,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18532,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18533,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18534,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18535,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18536,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18537,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18538,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18539,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18540,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18541,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18542,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18543,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18544,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18545,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18546,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18547,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18548,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18549,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18550,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18551,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18552,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18553,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18554,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18555,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18556,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18557,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18558,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18559,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18560,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18561,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18562,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18563,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18564,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18565,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18566,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18567,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18568,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18569,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18570,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18571,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18572,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18573,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18574,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18575,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18576,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18577,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18578,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18579,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18580,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18581,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18582,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18583,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18584,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18585,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18586,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18587,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18588,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18589,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18590,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18591,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18592,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18593,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18594,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18595,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18596,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18597,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18598,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18599,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18600,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18601,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18602,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18603,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18604,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18605,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18606,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18607,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18608,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18609,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18610,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18611,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18612,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18613,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18614,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18615,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18616,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18617,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18618,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18619,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18620,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18621,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18622,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18623,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18624,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18625,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18626,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18627,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18628,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18629,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18630,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18631,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18632,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18633,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18634,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18635,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18636,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18637,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18638,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18639,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18640,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18641,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18642,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18643,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18644,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18645,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18646,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18647,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18648,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18649,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18650,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18651,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18652,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18653,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18654,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18655,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18656,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18657,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18658,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18659,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18660,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18661,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18662,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18663,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18664,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18665,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18666,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18667,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18668,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18669,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18670,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18671,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18672,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18673,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18674,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18675,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18676,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18677,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18678,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18679,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18680,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18681,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18682,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18683,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18684,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18685,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18686,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18687,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18688,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18689,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18690,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18691,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18692,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18693,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18694,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18695,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18696,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18697,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18698,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18699,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18700,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18701,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18702,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18703,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18704,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18705,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18706,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18707,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18708,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18709,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18710,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18711,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18712,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18713,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18714,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18715,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18716,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18717,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18718,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18719,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18720,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18721,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18722,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18723,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18724,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18725,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18726,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18727,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18728,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18729,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18730,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18731,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18732,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18733,Chlorpropamide,SLC15A2,1,13.0,0.0,"Transport, extracellular"
18734,Chlorpropamide,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18735,Chlorpropamide,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18736,Chlorpropamide,SLC15A1,1,13.0,0.0,"Transport, extracellular"
18737,Chlorpropamide,SLC15A1,1,13.0,0.0,"Transport, extracellular"
